date,ticker,sector_index,z,direction,today_resid,today_ret,next_ret,persistent_T1,volume_z,volume_z_T1,sector_index_ret_T,sector_index_z,earnings_in_window,india_vix_z,regime,bulk_deal_T,bulk_deal_T1,bulk_deal_window,bulk_deal_side_T,bulk_deal_side_window,bulk_deal_count_window,insider_trade_T,insider_trade_window,insider_promoter_window,insider_director_window,insider_side_window,insider_count_window,insider_value_window_inr,5a_status,5a_flags_T,5a_flags_T_minus_1
2021-07-30,360ONE,,4.7797551026,UP,9.6264742575,8.871420976,1.5021325362,False,1.817744493359307,-0.0768786826527441,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-08-04,360ONE,,5.5991812822,UP,16.5084693978,14.872107385,-3.4033913915,False,26.66571130975265,0.9779589928375716,,,True,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-09-16,360ONE,,6.3073029752,UP,9.2680370467,6.5887424904,0.0357454167,False,3.476020133859592,0.1658090971486579,,,False,,NEUTRAL,,,,,,,True,True,False,False,Sell,1,9075000.0,5A_CLEAN,,
2023-08-31,360ONE,,-4.5853691643,DOWN,-5.3324291948,-3.5618727375,-2.0006286377,False,6.864123915725064,1.996999635088403,,,False,,RISK-OFF,,,,,,,True,True,False,False,Mixed,11,87546129.0,5A_CLEAN,,
2021-12-09,ABB,,4.0904608439,UP,9.9558269458,9.9223425554,-1.5649578628,False,3.820651866655573,1.085092228356395,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-05-05,ABB,,7.9517789162,UP,10.2392000089,10.2583898978,1.4902500743,False,14.956533600157444,3.628696401280165,,,True,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-08-24,ABB,,5.7130508204,UP,6.2604570741,6.706513925,2.7430594839,False,2.251527888529719,1.9946409104057023,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-07-20,ABB,,-6.8918548245,DOWN,-7.3844509309,-6.4426327258,0.5185493577,False,5.666897173766161,0.3481965153701318,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-02-21,ABB,,5.4371679742,UP,11.4747572427,10.1712814542,8.8330324189,False,23.9240514865223,6.928266524229945,,,True,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-06-14,ABB,,4.2634975548,UP,4.9552285899,6.7885319818,-1.6962351784,False,1.6660744787380413,,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-01-30,ABB,,-5.0058804498,DOWN,-8.6355391885,-6.4066285633,2.7153291657,False,1.747669139603632,0.5302291271757069,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-08-04,ABB,,-5.5682471807,DOWN,-7.0171833509,-5.4756310057,-0.1669143083,False,10.059208405133164,1.155853348013139,,,False,-0.8427908557860645,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-11-07,ABB,,-4.8155428122,DOWN,-3.8342620781,-4.045524101,-0.4883883185,False,8.65099630913381,-0.3089991110136864,,,True,1.6778358210310296,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-01-29,ABB,,5.0190217766,UP,6.9859881693,8.5357390701,1.9090244794,False,13.06222477092044,1.161263553869227,,,False,1.476055135265239,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-08-23,ABCAPITAL,,-4.2989651209,DOWN,-10.2424890997,-8.9195374237,2.5744526439,False,0.5921652536729257,0.0485693519777358,,,False,,CAUTION,,,,,,,False,True,True,False,Buy,1,5619700.0,5A_CLEAN,,
2021-11-02,ABCAPITAL,,4.5204695808,UP,6.5946431892,6.9346749004,-1.127823835,False,2.416927988772726,-0.4583658005030643,,,True,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-11-17,ABCAPITAL,,-5.593152171,DOWN,-7.5236500249,-5.6567329871,0.1169914898,False,2.625195190010992,-0.3098074176627294,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-02-02,ABCAPITAL,,4.6579217701,UP,8.1595963712,8.0910994943,-1.1921314569,False,7.839527314398172,0.0711343901234176,,,True,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-03-06,ABCAPITAL,,-5.0845689223,DOWN,-6.910923611,-5.7552099228,0.6355397484,False,3.0742397422156884,-0.2757222504604011,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-04-02,ABCAPITAL,,4.6036956218,UP,9.9729233096,10.5581502908,1.5667713746,False,7.941568587144813,0.9288574165040018,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-10-30,ABCAPITAL,,4.3364908636,UP,6.8638403567,5.3102542184,-5.6368109137,False,6.049598531483775,3.572836067179884,,,True,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-08-04,ABCAPITAL,,6.3168183653,UP,9.6314293202,10.7377274156,1.2749102666,False,5.14352066680526,1.8196156648399384,,,True,-0.8427908557860645,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-10-30,ABCAPITAL,,5.613085665,UP,5.9601580404,5.1480053502,-0.7955861943,False,5.329928704065365,1.7005289629897893,,,True,1.2066286333835383,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-11-28,ADANIENSOL,NIFTYENERGY,14.6212360148,UP,14.908410587,18.6531346254,1.2252961415,False,4.167878470918859,5.265000257042004,0.0243077592244058,2.5714681474734467,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-12-05,ADANIENSOL,NIFTYENERGY,4.1685830287,UP,15.331737424,19.995574833,7.3681319269,False,8.059122373939815,6.800316397755372,0.0323568813776562,3.2655883988766483,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-06-04,ADANIENSOL,NIFTYENERGY,-5.4070471522,DOWN,-5.8648923903,-19.9967253447,-2.6493416557,False,3.201488981805443,5.832025770857147,-0.1246524018195887,-8.06988141948549,False,,RISK-ON,,,,,,,False,True,True,False,Buy,3,7340753324.0,5A_CLEAN,,
2024-06-05,ADANIENSOL,NIFTYENERGY,-4.0378832547,DOWN,-6.7938998319,-2.6493416557,5.1854549704,True,5.832025770857147,2.423788517233,0.0289242787151271,1.317676731843174,False,,RISK-OFF,,,,,,,True,True,True,False,Buy,3,7340753324.0,5A_CLEAN,,
2024-07-30,ADANIENSOL,NIFTYENERGY,4.1381140139,UP,5.7424390075,6.9347475287,1.1689949443,False,2.458614788805403,0.7707424182909333,0.0108118417953748,0.4289259937351631,True,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-08-01,ADANIENSOL,NIFTYENERGY,6.0650563679,UP,11.2326699312,12.0513067492,-1.0508079405,False,9.42711966160578,1.449881715857783,0.0196804581444931,0.8291928310207244,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-21,ADANIENSOL,NIFTYENERGY,-4.4830150103,DOWN,-16.3623544394,-19.9988514984,-6.9272123045,False,11.26776911204214,6.84079837780288,-0.0217279168185975,-1.757009317256216,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-08-18,ADANIENSOL,NIFTYENERGY,7.2893158863,UP,4.756793477,5.536222336,1.1541999642,False,-0.3653596553212948,-0.6792768794629346,0.0004104678596978,0.1221236867325881,False,-0.4340591889187601,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-01-23,ADANIENSOL,NIFTYENERGY,-5.9817091726,DOWN,-7.9298395084,-12.1215373125,4.4788929288,False,7.278370922011892,,-0.0192224262527039,-2.025686365533487,True,2.419559352050441,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-08-06,ADANIENT,,8.6677775396,UP,7.2272126875,7.281742344,-2.8145647537,False,0.569162953974032,-0.3789018270929553,,,True,,RISK-ON,,,,,,,False,True,True,False,,1,378000000.0,5A_CLEAN,,
2022-06-14,ADANIENT,,4.7221917299,UP,8.3051643007,5.6112543074,-0.53950534,False,5.70640426509199,-0.5602262144876318,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-10-03,ADANIENT,,-4.4866322043,DOWN,-9.9524507724,-8.636326399,2.5464772932,False,2.316117046863305,1.3306821411061045,,,False,,EUPHORIA,,,,,,,False,True,True,False,Buy,1,1197290272.0,5A_CLEAN,,
2023-01-27,ADANIENT,,-8.6439892462,DOWN,-16.7303241138,-18.5160657919,4.7583778323,False,10.88666420667204,9.277479254780978,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-02-01,ADANIENT,,-6.0873310346,DOWN,-26.8921681793,-28.1969743205,-26.6982051341,False,3.2726334876659835,8.849935238876437,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-05-22,ADANIENT,,7.7957664499,UP,19.0602448381,18.9182284652,13.223854488,False,2.8773930281002493,2.9515084774293787,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-06-23,ADANIENT,,-4.2127177976,DOWN,-5.5117371449,-6.8286611287,2.7781037135,False,1.842146639322994,0.4138405091460812,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-11-28,ADANIENT,,4.0234771536,UP,6.7213751101,8.8993248871,-1.1099573003,False,4.766772799294043,0.9163691148263678,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-12-05,ADANIENT,,7.1710267246,UP,16.6492527121,16.9149078718,-2.5478671564,False,9.4511765436497,4.945571944984375,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-05-23,ADANIENT,,4.1407096944,UP,7.361461947,7.843172645,-0.0693834918,False,5.634755776920548,1.519081540540652,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-21,ADANIENT,,-11.7313752038,DOWN,-22.056254324,-22.6067769254,2.0310078595,False,31.67192513871031,7.08605316521738,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-12-30,ADANIENT,,8.0037809851,UP,8.2842006155,7.5686298279,-2.4572399617,False,1.0777001152697707,-0.0420252331753952,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-07-31,ADANIENT,,-4.2213168578,DOWN,-2.883566789,-4.0348989345,-3.2830069705,False,0.8890182317303814,0.166343742968546,,,True,-1.0255898896296185,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-08-11,ADANIENT,,4.0521658809,UP,4.7819119711,4.8344795908,0.2102149879,False,2.319753837723458,0.3122682826366452,,,False,-0.5946769583210608,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-09-19,ADANIENT,,6.0433612608,UP,4.7219523542,5.0791007494,4.1798732171,False,11.183084060492051,5.429936074800406,,,False,-2.163749833257141,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-11-06,ADANIENT,,-4.1642571585,DOWN,-3.8700705302,-4.3598643636,2.3808431212,False,0.5562954349325328,0.7286122338018983,,,True,1.5304266190974711,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-01-23,ADANIENT,,-7.9802546758,DOWN,-10.0211546256,-10.6499214711,5.1121151874,False,5.738524343968611,,,,False,2.419559352050441,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-12-30,ADANIGREEN,NIFTYENERGY,-4.3015764975,DOWN,-6.4000387313,-5.8593310707,1.4644712602,False,-0.0798166495084593,-0.9137385665916232,-0.0114286754529751,-0.8482191709415364,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-01-11,ADANIGREEN,NIFTYENERGY,4.4726748377,UP,9.0937296564,8.9686513704,5.0766988829,False,0.5431479431573563,1.454840061547848,0.0122700270815832,0.9800774211271572,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-04-11,ADANIGREEN,NIFTYENERGY,4.2403314816,UP,12.0054251318,14.7856144991,4.7745907233,True,6.275916925487979,8.850313970351722,0.0262624461346046,1.618670928964042,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-07-11,ADANIGREEN,NIFTYENERGY,4.6816385448,UP,12.9502845255,14.9063038863,3.9594943474,False,2.906965388901993,2.798865890570226,0.0270190182141067,1.8734325770250535,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-09-30,ADANIGREEN,NIFTYENERGY,7.4423014803,UP,12.0688842414,12.8115562857,-8.2603501401,False,1.2917067502746244,0.2210737593360848,0.0203786290870746,1.692122361431083,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-01-16,ADANIGREEN,NIFTYENERGY,4.9273754923,UP,9.2733587543,9.0909102495,3.6534525664,False,5.978009769563532,5.239167541307053,0.0063547331724971,0.5992495261234302,False,,,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-01-27,ADANIGREEN,NIFTYENERGY,-6.1309795208,DOWN,-18.1259769897,-19.9994638316,-20.0,False,4.921116427609989,9.508373431691926,-0.0503079147670928,-4.87325929332853,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-07-25,ADANIGREEN,NIFTYENERGY,6.4419737396,UP,7.3785608942,9.9984857679,4.8113573123,False,0.1181946529519006,0.496952550597869,0.0127709080185307,1.5272370310918515,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-10-26,ADANIGREEN,NIFTYENERGY,-4.2385206378,DOWN,-5.030090514,-3.1957997169,2.6823084767,False,-0.5819232438264922,-0.6708896737691872,-0.010767799153009,-1.2503152564509938,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-11-28,ADANIGREEN,NIFTYENERGY,4.7701480582,UP,7.7057563321,12.2507752877,-1.054340534,False,3.7973277364409017,1.5849262629318075,0.0243077592244058,2.5714681474734467,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-12-05,ADANIGREEN,NIFTYENERGY,5.691857841,UP,15.3366542762,20.0,15.9399296383,True,5.152624834827496,5.054932740860616,0.0323568813776562,3.2655883988766483,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-03-14,ADANIGREEN,NIFTYENERGY,5.0472089428,UP,6.1130080749,9.8724665987,0.3851594244,False,0.0496197960057379,-0.0223442789398055,0.0192457894977362,1.067653107030851,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-06-05,ADANIGREEN,NIFTYENERGY,4.7241945013,UP,8.4928653388,11.1087469979,1.98758652,False,2.0076079891560203,0.1708825063916726,0.0289242787151271,1.317676731843174,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-07-25,ADANIGREEN,NIFTYENERGY,5.6766530753,UP,6.276026281,6.0897435897,-0.9228260823,False,0.7413740275171954,0.6310942115248409,0.012689888655136,0.5310527519370878,True,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-21,ADANIGREEN,NIFTYENERGY,-8.4963389201,DOWN,-15.1413854604,-18.8999794173,-8.1958546169,False,6.644219486430412,12.504117267350528,-0.0217279168185975,-1.757009317256216,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-29,ADANIGREEN,NIFTYENERGY,4.0973721535,UP,20.8249666813,21.7715308934,0.305908806,False,4.330492458365678,2.9885642888108834,0.0135954809898934,1.396516524325183,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-01-14,ADANIGREEN,NIFTYENERGY,4.2584266744,UP,6.4002623268,13.1609975371,2.8008217635,False,2.1202455683996524,1.383122389508448,0.0289564879467656,2.677081653616028,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-09-19,ADANIGREEN,NIFTYENERGY,4.1169053297,UP,2.8976409823,5.2916462832,11.7832617634,False,15.25498499953749,15.363209143722887,0.0085674501260748,1.3048165112656214,False,-2.163749833257141,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-09-22,ADANIGREEN,NIFTYENERGY,9.2187856512,UP,8.9431406636,11.7832617634,-1.7966473813,True,15.363209143722887,2.264696140478751,0.0069070711203429,1.0271307839420087,False,-1.2914490760602362,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-10-29,ADANIGREEN,NIFTYENERGY,7.8337415057,UP,8.485593141,10.7946586398,2.4716879924,False,6.223076878359198,1.2034943538095864,0.0193448289234381,3.0412599705052163,True,1.0905872823465992,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-01-23,ADANIGREEN,NIFTYENERGY,-13.2609252302,DOWN,-10.6188365053,-14.5416346097,3.4032075839,False,4.281443273279075,,-0.0192224262527039,-2.025686365533487,True,2.419559352050441,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-10-14,ADANIPORTS,,4.0714567733,UP,7.5397756172,7.0882721632,-0.2768268374,False,2.9733077950370745,,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-08-01,ADANIPORTS,,4.5538479546,UP,5.9088600688,4.9168439986,0.1310457557,False,1.006424242814866,0.075153487275307,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-01-25,ADANIPORTS,,-5.1129641411,DOWN,-4.1205816842,-6.3124064606,-16.2939121555,False,3.76421438701018,,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-01-27,ADANIPORTS,,-11.8849331309,DOWN,-13.8952690925,-16.2939121555,0.0083828688,False,17.16490712734969,6.259861296104276,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-02-01,ADANIPORTS,,-5.2264411339,DOWN,-16.9591621861,-19.1789767655,-6.6040474444,False,3.4861933265034475,8.776836358295995,,,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-12-05,ADANIPORTS,,9.6986877271,UP,15.3380792891,15.3018738302,0.4787296361,False,11.710400949285695,5.543628695083221,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-04-26,ADANIPORTS,,-4.2282028885,DOWN,-5.8096482246,-0.4471910845,-0.5548780873,False,-0.6377986717105749,-0.7849733406733523,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-10-28,ADANIPORTS,,5.0689800893,UP,6.1994294759,2.5403779382,1.5160487645,False,-0.0788299385738952,1.1007965580961647,,,True,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-21,ADANIPORTS,,-6.5048264086,DOWN,-11.5729690068,-13.5695726189,1.9826889019,False,43.791961358398616,4.133372743943781,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-06-07,ADANIPOWER,NIFTYENERGY,7.2291402871,UP,16.5617080872,19.9999981964,19.582353763,False,,,0.0184552975410901,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2021-06-08,ADANIPOWER,NIFTYENERGY,4.2251781674,UP,18.3671541805,19.582353763,0.3953836256,True,,,5.0654831388108335e-05,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-01-10,ADANIPOWER,NIFTYENERGY,8.592778561,UP,7.6072895389,8.483027834,-0.1379976401,False,3.4548143336400154,1.50139255347754,0.0057109215524269,0.4634990317964848,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-01-12,ADANIPOWER,NIFTYENERGY,4.4938512916,UP,8.8726437408,9.9953946007,-2.4706795058,False,3.2854576439074754,2.345227264904504,0.0213512301774903,1.658834412146187,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-02-10,ADANIPOWER,NIFTYENERGY,4.4201016032,UP,12.9159226554,14.0799196786,1.8329970547,False,14.047341058046072,6.017805185427783,0.0069837125847926,0.5131854034745537,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-03-29,ADANIPOWER,NIFTYENERGY,4.8298287317,UP,14.6035553955,13.9901419205,-1.1812153795,False,5.757391100789235,2.108039982700148,-0.0038227870513422,-0.4270780138168833,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-01-31,ADANIPOWER,NIFTYENERGY,-4.8028170675,DOWN,-7.7350204959,-4.9883299902,-4.9821260631,False,-0.7159270293418701,11.460300964553618,0.0118969216821409,1.119669765980828,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-07-25,ADANIPOWER,NIFTYENERGY,4.2339453717,UP,6.5879755921,9.3067236285,-1.7874309571,False,2.409468849031896,1.8469320159827007,0.0127709080185307,1.5272370310918515,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-05-09,ADANIPOWER,NIFTYENERGY,5.6688038316,UP,8.9936919441,5.5368986974,-1.5828939708,False,9.250107048736254,1.627070814272289,-0.0296984621231219,-2.290069738453463,False,,RISK-OFF,,,,,,,False,True,True,False,,1,86384600000.0,5A_CLEAN,,
2024-07-09,ADANIPOWER,NIFTYENERGY,4.8489369176,UP,3.5605160216,3.8535956302,0.3586378329,False,0.2610897726424102,-0.1005802400094657,-0.0008383173307726,-0.1006740906146453,False,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-11-27,ADANIPOWER,NIFTYENERGY,8.5880493375,UP,16.0992664214,19.5133120864,7.2555169617,False,6.621089825830858,5.203082715706854,0.0145361877176857,1.5099809810318503,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-01-14,ADANIPOWER,NIFTYENERGY,7.3016287102,UP,13.2878817178,19.3598549889,2.3184337322,False,3.145702000280528,2.037952918503248,0.0289564879467656,2.677081653616028,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-06-10,ADANIPOWER,NIFTYENERGY,5.5939129049,UP,4.996350891,5.8515327448,-1.5099366129,False,6.723798756173642,0.7135366821934537,0.0044686850877742,0.1585058870085639,False,-0.9208956830946824,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-07-29,ADANIPOWER,NIFTYENERGY,4.7604652712,UP,3.4061434621,3.8377332763,-0.4809718037,False,0.0343819161999994,-0.4734940885544793,0.0111116849145453,1.1401404026481072,False,-1.0953947175842178,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-09-19,ADANIPOWER,NIFTYENERGY,5.9799223668,UP,10.7540394345,12.3624048901,19.9957669445,False,10.281247282247705,1.5533811680076008,0.0085674501260748,1.3048165112656214,False,-2.163749833257141,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-09-22,ADANIPOWER,NIFTYENERGY,6.0823112513,UP,18.0681464203,19.9957669445,-4.6402313636,True,1.5533811680076008,2.362557468121022,0.0069070711203429,1.0271307839420087,False,-1.2914490760602362,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-02-04,ADANIPOWER,NIFTYENERGY,4.8114920406,UP,6.2678720085,8.1256082479,-1.1848775951,False,5.29762438199394,0.7321541018542576,0.0199901778342224,1.7245135326959504,False,0.5627309915860503,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-07-25,ALKEM,NIFTYPHARMA,4.8741760706,UP,4.308773751,4.464803365,1.3731958711,False,4.084218093892137,0.8343597700864267,0.003572426555185,0.1874169946816933,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-08-11,ALKEM,NIFTYPHARMA,-4.6198072678,DOWN,-6.4154091166,-7.7099480777,-0.697263793,False,5.157942638708167,-0.4690704626523531,-0.0144537917095826,-2.3806727883967747,True,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-11-07,ALKEM,NIFTYPHARMA,4.4417615402,UP,4.2775775206,5.2846949564,5.0988953312,False,4.032450411270726,7.62043217354791,0.0132328972948421,1.7571575528617367,True,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-08-12,ALKEM,NIFTYPHARMA,7.5862796895,UP,5.7880833598,6.2854792626,4.6513935521,False,4.8545349030833655,3.774062720824302,0.0068897022948166,0.7984795985503497,True,-0.5647022740985266,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2026-02-13,ALKEM,NIFTYPHARMA,-7.4748652144,DOWN,-7.4813791491,-7.9720628707,1.4437804202,False,5.748794322907797,0.1940006008279369,-0.0085498891708499,-0.9971477778241532,True,1.3360738767289206,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-01-31,AMBER,,4.9075604812,UP,11.1180326516,13.1606201518,-2.9722593143,False,8.557309402767679,0.9792177990449332,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-05-16,AMBER,,-7.3351188751,DOWN,-22.0514663068,-19.9988123298,-0.8747649663,False,10.953911732510942,6.415459630250879,,,False,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-05-17,AMBER,,12.9571007656,UP,15.6262082193,15.3889147805,-2.5070880984,False,39.71866278380912,2.319267302372978,,,True,,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2023-06-20,AMBER,,4.5294040428,UP,7.6839162172,8.1122738675,3.2042137606,False,6.241222158458265,0.7520530417723541,,,False,,EUPHORIA,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-09-23,AMBER,,6.1200345042,UP,13.4266291738,14.8842480645,-5.4378205273,False,21.663657573726557,7.315580890512311,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-10-21,AMBER,,4.3198250358,UP,19.4077775389,17.4126347426,-10.2766982154,False,7.075941023638091,2.6795564982883167,,,True,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2024-12-23,AMBER,,4.9229650905,UP,12.103552392,12.8190876033,4.9523742339,False,2.3954065195805434,4.055498742150332,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2025-11-07,AMBER,,-5.1384924077,DOWN,-7.735855535,-7.7306096393,-2.9126885291,False,13.99484312779276,0.7753200403942831,,,True,1.6778358210310296,RISK-ON,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-01-18,AMBUJACEM,,-4.1806168181,DOWN,-3.4099668455,-6.6576702472,-1.523711679,False,2.4829146812701763,0.6655079794458,,,False,,CAUTION,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-02-18,AMBUJACEM,,-4.4382548802,DOWN,-4.5623785839,-5.9616476439,0.0591149784,False,6.169225828350279,1.5621249715755667,,,True,,NEUTRAL,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
2022-04-11,AMBUJACEM,,4.7678628152,UP,5.8531879625,6.7733778185,-0.1526938248,False,9.70944643469763,3.4389184434143374,,,False,,RISK-OFF,,,,,,,False,False,False,False,,0,,5A_CLEAN,,
