date,snap_t,ticker,sector,side,entry_px,vwap_dev_z,hour_balance_dev_z,range_pctile,atr_14,exit_px,exit_reason,pnl_pct_gross,pnl_pct_net_s1
2021-08-09,11:30:00,BAJFINANCE,NBFC_HFC,LONG,6212.0000,-1.9981,-1.6809,17.50,14.8875,6185.9469,STOP,-0.004194,-0.007194
2021-08-09,10:30:00,TATASTEEL,Metals_Mining,SHORT,1438.0000,1.8586,2.0121,57.50,4.1002,1414.4500,TIME_STOP,0.016377,0.013377
2021-08-09,13:45:00,CANBK,Banks,LONG,153.1000,-3.6945,-2.2885,75.00,0.7756,155.2500,TIME_STOP,0.014043,0.011043
2021-08-09,13:45:00,BAJAJFINSV,Insurance,LONG,14114.2998,-4.8055,-1.7096,85.00,37.1875,14213.0000,TIME_STOP,0.006993,0.003993
2021-08-09,13:45:00,NMDC,Metals_Mining,LONG,174.1500,-2.9085,-2.1927,47.50,1.0831,175.7000,TIME_STOP,0.008900,0.005900
2021-08-10,10:30:00,BAJFINANCE,NBFC_HFC,LONG,6182.8999,-2.1924,-2.0478,21.95,14.4912,6157.5403,STOP,-0.004102,-0.007102
2021-08-10,13:45:00,TATASTEEL,Metals_Mining,LONG,1396.6000,-3.0625,-1.8944,4.88,4.1043,1389.4175,STOP,-0.005143,-0.008143
2021-08-10,13:45:00,CANBK,Banks,LONG,153.8500,-1.7648,-1.3586,24.39,0.7912,152.4654,STOP,-0.009000,-0.012000
2021-08-10,14:00:00,NMDC,Metals_Mining,LONG,168.4500,-3.2191,-1.6808,82.93,1.0709,168.7000,TIME_STOP,0.001484,-0.001516
2021-08-11,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6082.4502,-2.3398,-3.7546,88.10,14.1159,6157.9502,TIME_STOP,0.012413,0.009413
2021-08-11,10:00:00,TATASTEEL,Metals_Mining,LONG,1395.5500,-2.2434,-1.7267,59.52,4.1263,1388.3290,STOP,-0.005174,-0.008174
2021-08-11,12:30:00,BAJAJFINSV,Insurance,SHORT,14103.5000,3.1214,2.1056,61.90,39.8454,14173.2294,STOP,-0.004944,-0.007944
2021-08-12,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,6220.0000,2.4576,2.8685,27.91,12.8551,6242.4964,STOP,-0.003617,-0.006617
2021-08-12,10:15:00,TATASTEEL,Metals_Mining,LONG,1420.3000,-1.7527,-1.5541,32.56,4.1986,1429.4500,TIME_STOP,0.006442,0.003442
2021-08-13,10:30:00,BAJFINANCE,NBFC_HFC,LONG,6161.0000,-1.8617,-2.0176,29.55,12.9858,6138.2748,STOP,-0.003689,-0.006689
2021-08-13,13:00:00,NMDC,Metals_Mining,LONG,169.8500,-1.9740,-1.3871,61.36,1.0994,170.2000,TIME_STOP,0.002061,-0.000939
2021-08-16,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,6164.2002,2.2673,2.0238,33.33,13.1929,6187.2878,STOP,-0.003745,-0.006745
2021-08-16,10:30:00,TATASTEEL,Metals_Mining,SHORT,1492.9500,2.3308,2.6829,48.89,4.5846,1500.9730,STOP,-0.005374,-0.008374
2021-08-16,10:15:00,BAJAJFINSV,Insurance,SHORT,14465.0000,1.9007,2.7707,37.78,34.6929,14525.7125,STOP,-0.004197,-0.007197
2021-08-17,12:00:00,BAJFINANCE,NBFC_HFC,LONG,6325.6499,-3.6210,-2.8888,58.70,14.0801,6401.4502,TIME_STOP,0.011983,0.008983
2021-08-17,12:00:00,TATASTEEL,Metals_Mining,LONG,1497.7000,-5.0278,-4.6283,71.74,4.8128,1509.1500,TIME_STOP,0.007645,0.004645
2021-08-17,10:00:00,BAJAJFINSV,Insurance,LONG,14416.4004,-1.7546,-2.4956,52.17,34.3806,14743.3496,TIME_STOP,0.022679,0.019679
2021-08-17,11:45:00,NMDC,Metals_Mining,LONG,169.6000,-1.9376,-1.3941,43.48,1.1477,167.5916,STOP,-0.011842,-0.014842
2021-08-25,11:15:00,BAJFINANCE,NBFC_HFC,LONG,6963.0000,-2.2477,-1.7038,44.68,16.6535,6933.8563,STOP,-0.004186,-0.007186
2021-08-25,10:00:00,TATASTEEL,Metals_Mining,LONG,1408.0000,-1.8007,-1.8293,40.43,5.2752,1398.7684,STOP,-0.006557,-0.009557
2021-08-27,13:00:00,BAJFINANCE,NBFC_HFC,SHORT,6974.0000,2.6450,1.4281,66.67,16.5250,6958.8999,TIME_STOP,0.002165,-0.000835
2021-08-27,11:15:00,BAJAJFINSV,Insurance,SHORT,16013.0498,2.2066,2.2240,77.08,46.0772,16093.6849,STOP,-0.005036,-0.008036
2021-08-30,10:30:00,BAJFINANCE,NBFC_HFC,SHORT,7160.0000,3.4103,3.6706,87.76,16.9724,7189.7018,STOP,-0.004148,-0.007148
2021-08-30,10:15:00,TATASTEEL,Metals_Mining,SHORT,1433.2000,2.0805,3.1480,81.63,5.0112,1441.9695,STOP,-0.006119,-0.009119
2021-08-30,11:15:00,BAJAJFINSV,Insurance,SHORT,16560.1992,3.1115,2.9120,57.14,48.4881,16558.9492,TIME_STOP,0.000075,-0.002925
2021-08-31,13:15:00,MCX,Capital_Markets,LONG,1510.3000,-2.7328,-1.3602,76.00,9.0427,1507.7000,TIME_STOP,-0.001722,-0.004722
2021-08-31,10:15:00,BAJFINANCE,NBFC_HFC,SHORT,7282.0000,3.3947,4.3856,90.00,17.6487,7312.8853,STOP,-0.004241,-0.007241
2021-08-31,11:15:00,CANBK,Banks,SHORT,158.0000,2.3149,2.5441,86.00,0.8549,159.4961,STOP,-0.009469,-0.012469
2021-08-31,10:15:00,BAJAJFINSV,Insurance,SHORT,16700.0000,1.7773,2.8204,76.00,48.0963,16784.1686,STOP,-0.005040,-0.008040
2021-09-01,11:00:00,MCX,Capital_Markets,LONG,1494.2000,-1.8331,-1.8291,72.55,8.6106,1500.1000,TIME_STOP,0.003949,0.000949
2021-09-01,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7547.0000,-2.0057,-2.0470,84.31,20.1885,7511.6701,STOP,-0.004681,-0.007681
2021-09-01,13:00:00,CANBK,Banks,SHORT,160.5500,1.9069,1.9371,60.78,0.8905,162.1084,STOP,-0.009707,-0.012707
2021-09-01,10:00:00,BAJAJFINSV,Insurance,SHORT,17220.0000,1.7859,2.2440,76.47,51.2472,16799.8496,TIME_STOP,0.024399,0.021399
2021-09-01,13:00:00,NAUKRI,IT_Services,SHORT,6245.7500,2.0510,2.0123,70.59,35.4081,6199.0000,TIME_STOP,0.007485,0.004485
2021-09-02,12:30:00,KOTAKBANK,Banks,SHORT,1768.2500,2.1612,1.4555,84.62,5.7197,1763.9500,TIME_STOP,0.002432,-0.000568
2021-09-03,10:30:00,KOTAKBANK,Banks,LONG,1791.3500,-2.1476,-1.4902,64.15,5.9389,1780.9570,STOP,-0.005802,-0.008802
2021-09-03,11:45:00,TATASTEEL,Metals_Mining,SHORT,1435.9500,2.1773,2.6323,24.53,4.9197,1444.5594,STOP,-0.005996,-0.008996
2021-09-03,11:00:00,CANBK,Banks,LONG,160.5000,-1.8062,-1.2722,77.36,0.9236,160.0000,TIME_STOP,-0.003115,-0.006115
2021-09-06,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7497.7500,-3.3902,-3.1614,53.70,20.7583,7504.0498,TIME_STOP,0.000840,-0.002160
2021-09-06,13:00:00,TATASTEEL,Metals_Mining,SHORT,1440.4000,1.9274,2.0016,20.37,4.6088,1448.4654,STOP,-0.005599,-0.008599
2021-09-06,12:45:00,CANBK,Banks,SHORT,163.0000,1.8603,1.9483,50.00,0.9367,161.0000,TIME_STOP,0.012270,0.009270
2021-09-06,10:30:00,BAJAJFINSV,Insurance,LONG,16735.0000,-2.2285,-1.8214,48.15,53.5041,16759.0000,TIME_STOP,0.001434,-0.001566
2021-09-07,12:15:00,BAJFINANCE,NBFC_HFC,SHORT,7497.2002,2.0691,2.1462,65.45,19.6282,7479.5000,TIME_STOP,0.002361,-0.000639
2021-09-07,10:00:00,TATASTEEL,Metals_Mining,LONG,1438.1500,-2.3580,-2.7355,69.09,4.3319,1435.9500,TIME_STOP,-0.001530,-0.004530
2021-09-07,12:15:00,BAJAJFINSV,Insurance,SHORT,16815.0000,2.0043,1.8668,16.36,53.4752,16908.5816,STOP,-0.005565,-0.008565
2021-09-08,13:00:00,MCX,Capital_Markets,LONG,1620.7000,-2.3329,-2.2519,80.36,10.9243,1622.0000,TIME_STOP,0.000802,-0.002198
2021-09-08,12:30:00,BAJFINANCE,NBFC_HFC,LONG,7418.2998,-2.7773,-1.4834,17.86,19.8188,7442.5000,TIME_STOP,0.003262,0.000262
2021-09-08,13:00:00,TATASTEEL,Metals_Mining,LONG,1424.7000,-1.8208,-1.2595,19.64,4.3074,1426.5000,TIME_STOP,0.001263,-0.001737
2021-09-08,13:15:00,CANBK,Banks,LONG,157.1000,-2.1653,-1.4968,82.14,0.9186,157.6000,TIME_STOP,0.003183,0.000183
2021-09-08,13:00:00,BAJAJFINSV,Insurance,LONG,16560.6992,-2.6064,-1.4845,60.71,52.5756,16589.8496,TIME_STOP,0.001760,-0.001240
2021-09-13,11:00:00,KOTAKBANK,Banks,SHORT,1821.3000,2.0266,2.4856,82.76,6.5680,1832.7940,STOP,-0.006311,-0.009311
2021-09-13,10:00:00,TATASTEEL,Metals_Mining,LONG,1441.5500,-1.7780,-2.0411,27.59,3.6010,1450.0000,TIME_STOP,0.005862,0.002862
2021-09-13,13:30:00,BAJAJFINSV,Insurance,SHORT,16885.5996,3.2559,2.2644,51.72,51.5248,16956.6992,TIME_STOP,-0.004211,-0.007211
2021-09-14,13:45:00,KOTAKBANK,Banks,SHORT,1878.4500,2.2808,1.6174,74.58,7.0021,1867.6500,TIME_STOP,0.005749,0.002749
2021-09-14,12:30:00,TATASTEEL,Metals_Mining,LONG,1457.7500,-2.7253,-1.7179,10.17,3.2015,1452.1473,STOP,-0.003843,-0.006843
2021-09-15,11:15:00,COFORGE,IT_Services,SHORT,5365.0000,2.0075,1.9232,51.67,29.4436,5375.2002,TIME_STOP,-0.001901,-0.004901
2021-09-24,11:45:00,BAJFINANCE,NBFC_HFC,LONG,7814.4502,-1.9432,-2.0600,45.90,16.8442,7784.9729,STOP,-0.003772,-0.006772
2021-09-24,10:00:00,TATASTEEL,Metals_Mining,LONG,1293.0000,-2.2062,-3.1575,88.52,3.9826,1286.0304,STOP,-0.005390,-0.008390
2021-09-24,10:00:00,COFORGE,IT_Services,LONG,5713.1499,-2.2056,-1.5240,81.97,27.8371,5664.4349,STOP,-0.008527,-0.011527
2021-09-24,10:30:00,BAJAJFINSV,Insurance,SHORT,18629.0508,2.7151,2.9677,83.61,45.8017,18709.2037,STOP,-0.004303,-0.007303
2021-09-24,13:15:00,NMDC,Metals_Mining,LONG,140.1000,-2.3979,-1.9876,83.61,0.8679,140.5000,TIME_STOP,0.002855,-0.000145
2021-09-27,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7764.8999,-2.5640,-2.8488,45.16,17.7619,7792.8999,TIME_STOP,0.003606,0.000606
2021-09-27,10:00:00,BAJAJFINSV,Insurance,LONG,18378.1504,-3.6650,-3.9107,82.26,47.1971,18295.5555,STOP,-0.004494,-0.007494
2021-09-27,13:30:00,NAUKRI,IT_Services,SHORT,6760.0000,2.6248,1.9685,77.42,44.0312,6670.0000,TIME_STOP,0.013314,0.010314
2021-09-28,10:15:00,BAJFINANCE,NBFC_HFC,LONG,7695.1499,-2.5055,-4.1530,63.49,17.6922,7664.1886,STOP,-0.004023,-0.007023
2021-09-28,12:15:00,TATASTEEL,Metals_Mining,LONG,1270.8000,-3.4344,-2.4470,68.25,4.1580,1263.5235,STOP,-0.005726,-0.008726
2021-09-28,10:00:00,BAJAJFINSV,Insurance,SHORT,18088.0508,2.2400,1.6307,80.95,50.9296,17520.6992,TIME_STOP,0.031366,0.028366
2021-09-29,11:15:00,BAJFINANCE,NBFC_HFC,LONG,7512.0000,-2.3199,-2.7579,82.81,19.3804,7478.0842,STOP,-0.004515,-0.007515
2021-09-29,10:45:00,TATASTEEL,Metals_Mining,LONG,1272.9500,-2.0627,-1.5317,64.06,4.1294,1305.4500,TIME_STOP,0.025531,0.022531
2021-09-29,10:00:00,BAJAJFINSV,Insurance,SHORT,17555.5000,1.9022,1.8578,70.31,54.0815,17608.5508,TIME_STOP,-0.003022,-0.006022
2021-09-29,13:15:00,NMDC,Metals_Mining,SHORT,143.8500,2.3633,1.3251,76.56,0.8679,143.8000,TIME_STOP,0.000348,-0.002652
2021-09-30,12:15:00,MCX,Capital_Markets,SHORT,1702.0500,1.8394,2.7076,76.92,10.3874,1659.0000,TIME_STOP,0.025293,0.022293
2021-09-30,11:30:00,BAJFINANCE,NBFC_HFC,SHORT,7615.0000,3.2908,2.8617,61.54,19.9183,7649.8571,STOP,-0.004577,-0.007577
2021-09-30,10:15:00,TATASTEEL,Metals_Mining,LONG,1291.4000,-1.9786,-2.2020,78.46,4.2461,1283.9694,STOP,-0.005754,-0.008754
2021-09-30,11:30:00,BAJAJFINSV,Insurance,SHORT,17820.0996,3.5879,3.1442,81.54,53.9400,17552.0000,TIME_STOP,0.015045,0.012045
2021-09-30,10:30:00,DRREDDY,Pharma,SHORT,4957.0000,1.7619,2.1003,86.15,16.3668,4889.7500,TIME_STOP,0.013567,0.010567
2021-10-01,12:00:00,KOTAKBANK,Banks,LONG,1981.0000,-1.9587,-1.3281,74.24,10.0516,1987.8000,TIME_STOP,0.003433,0.000433
2021-10-01,10:00:00,TATASTEEL,Metals_Mining,SHORT,1293.8000,2.5134,2.7825,86.36,4.2498,1301.2373,STOP,-0.005748,-0.008748
2021-10-01,11:45:00,BAJAJFINSV,Insurance,LONG,17200.0000,-3.0065,-2.0023,89.39,54.6874,17104.2970,STOP,-0.005564,-0.008564
2021-10-01,13:00:00,DRREDDY,Pharma,SHORT,4938.0000,1.9521,1.5734,81.82,17.3987,4941.2998,TIME_STOP,-0.000668,-0.003668
2021-10-04,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,7702.5498,2.1519,2.9619,88.06,21.1518,7739.5654,STOP,-0.004806,-0.007806
2021-10-04,10:30:00,TATASTEEL,Metals_Mining,SHORT,1298.0000,2.2295,2.1780,71.64,4.3158,1305.5527,STOP,-0.005819,-0.008819
2021-10-04,10:00:00,BAJAJFINSV,Insurance,SHORT,17615.0000,2.2620,3.1090,79.10,56.9882,17714.7293,STOP,-0.005662,-0.008662
2021-10-04,13:45:00,NMDC,Metals_Mining,SHORT,146.5000,1.9841,1.2522,40.30,0.9983,147.7000,TIME_STOP,-0.008191,-0.011191
2021-10-05,10:15:00,BAJFINANCE,NBFC_HFC,SHORT,7711.7998,2.0817,2.1013,19.12,22.0225,7750.3392,STOP,-0.004997,-0.007997
2021-10-05,10:15:00,BAJAJFINSV,Insurance,SHORT,17735.5996,1.7723,1.5329,51.47,60.6522,17841.7410,STOP,-0.005985,-0.008985
2021-10-06,11:45:00,BAJFINANCE,NBFC_HFC,SHORT,7809.8999,1.9415,1.8695,82.61,22.2391,7754.1001,TIME_STOP,0.007145,0.004145
2021-10-06,10:15:00,TATASTEEL,Metals_Mining,LONG,1295.8000,-3.5304,-4.8161,81.16,4.4642,1294.1000,TIME_STOP,-0.001312,-0.004312
2021-10-06,13:00:00,CANBK,Banks,LONG,177.0500,-2.8082,-1.4513,86.96,1.2402,174.8796,STOP,-0.012259,-0.015259
2021-10-06,13:15:00,NMDC,Metals_Mining,LONG,143.8000,-2.4776,-1.5528,79.71,1.0465,144.0500,TIME_STOP,0.001739,-0.001261
2021-10-13,11:45:00,BAJFINANCE,NBFC_HFC,LONG,7874.0000,-2.6633,-2.0722,21.43,19.0493,7962.0000,TIME_STOP,0.011176,0.008176
2021-10-13,12:30:00,BAJAJFINSV,Insurance,LONG,18290.0000,-2.2076,-1.5677,44.29,61.1256,18183.0303,STOP,-0.005849,-0.008849
2021-10-14,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7857.6499,-1.8265,-1.9488,45.07,18.6912,7824.9403,STOP,-0.004163,-0.007163
2021-10-14,10:00:00,TATASTEEL,Metals_Mining,SHORT,1373.8000,1.8625,2.2898,57.75,3.6029,1380.1052,STOP,-0.004590,-0.007590
2021-10-14,14:00:00,CANBK,Banks,SHORT,194.9000,2.3518,2.4274,88.57,1.2359,193.3000,TIME_STOP,0.008209,0.005209
2021-10-18,12:45:00,TATASTEEL,Metals_Mining,SHORT,1414.9500,1.8373,1.9585,1.39,3.4209,1420.9366,STOP,-0.004231,-0.007231
2021-10-19,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7819.9502,-2.9002,-3.0682,41.67,19.1236,7786.4839,STOP,-0.004280,-0.007280
2021-10-19,13:30:00,KOTAKBANK,Banks,SHORT,2034.8000,2.8124,1.4170,89.04,8.3272,2026.3500,TIME_STOP,0.004153,0.001153
2021-10-19,14:00:00,TATASTEEL,Metals_Mining,LONG,1391.0000,-3.0378,-2.4020,73.61,3.5595,1384.7708,STOP,-0.004478,-0.007478
2021-10-19,10:00:00,BAJAJFINSV,Insurance,LONG,18713.5508,-3.1719,-3.7868,75.00,53.5747,18619.7951,STOP,-0.005010,-0.008010
2021-10-22,10:15:00,TATASTEEL,Metals_Mining,LONG,1305.0000,-1.9800,-1.6370,61.64,4.0471,1297.9176,STOP,-0.005427,-0.008427
2021-10-22,13:00:00,BAJAJFINSV,Insurance,LONG,18904.5508,-3.0256,-2.1995,89.19,55.6822,18807.1069,STOP,-0.005155,-0.008155
2021-10-22,11:30:00,NMDC,Metals_Mining,LONG,142.7500,-2.1264,-1.6469,80.82,0.9867,142.2000,TIME_STOP,-0.003853,-0.006853
2021-10-22,11:30:00,NAUKRI,IT_Services,LONG,6623.9502,-2.6961,-2.1450,86.30,52.4707,6532.1265,STOP,-0.013862,-0.016862
2021-10-25,11:15:00,KOTAKBANK,Banks,SHORT,2157.0000,2.4077,2.1775,89.19,10.1491,2174.7609,STOP,-0.008234,-0.011234
2021-10-25,10:30:00,TATASTEEL,Metals_Mining,SHORT,1293.4000,3.0892,3.5102,82.43,4.0952,1300.5666,STOP,-0.005541,-0.008541
2021-10-25,11:15:00,NMDC,Metals_Mining,SHORT,143.0000,1.9306,1.3396,89.19,1.0078,141.2000,TIME_STOP,0.012587,0.009587
2021-10-26,13:00:00,BAJFINANCE,NBFC_HFC,LONG,7705.3501,-4.1889,-1.9008,89.47,20.3598,7775.4502,TIME_STOP,0.009098,0.006098
2021-10-26,10:30:00,TATASTEEL,Metals_Mining,SHORT,1329.5000,2.1831,2.3818,64.00,4.1040,1336.6820,STOP,-0.005402,-0.008402
2021-10-26,10:15:00,BAJAJFINSV,Insurance,LONG,18216.1992,-1.9184,-1.3881,52.00,56.7700,18116.8517,STOP,-0.005454,-0.008454
2021-10-28,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7419.2998,-2.7214,-2.4785,59.74,23.0282,7379.0004,STOP,-0.005432,-0.008432
2021-10-28,11:45:00,TATASTEEL,Metals_Mining,SHORT,1311.9500,2.8337,2.0094,46.75,4.1678,1304.4000,TIME_STOP,0.005755,0.002755
2021-10-28,10:30:00,BAJAJFINSV,Insurance,LONG,17886.3496,-2.4232,-2.5753,55.84,58.8469,18062.3496,TIME_STOP,0.009840,0.006840
2021-10-28,11:00:00,NMDC,Metals_Mining,LONG,138.9500,-1.7973,-1.4110,70.13,0.9745,137.7000,TIME_STOP,-0.008996,-0.011996
2021-10-29,13:00:00,TATASTEEL,Metals_Mining,SHORT,1330.5500,2.1856,1.5407,86.08,4.2190,1317.5000,TIME_STOP,0.009808,0.006808
2021-11-11,10:15:00,BAJFINANCE,NBFC_HFC,LONG,7475.0000,-2.1058,-3.3834,69.62,22.4406,7435.7290,STOP,-0.005254,-0.008254
2021-11-11,10:30:00,TATASTEEL,Metals_Mining,LONG,1299.8500,-1.9326,-1.5806,21.52,3.8120,1306.0500,TIME_STOP,0.004770,0.001770
2021-11-11,10:15:00,BAJAJFINSV,Insurance,LONG,17950.1992,-3.0100,-3.7472,86.08,60.6715,17844.0242,STOP,-0.005915,-0.008915
2021-11-12,12:30:00,NAUKRI,IT_Services,SHORT,6375.0000,1.9737,1.8531,83.95,44.5604,6389.8999,TIME_STOP,-0.002337,-0.005337
2021-11-15,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7527.1001,-1.9912,-2.3089,49.38,21.9044,7526.8999,TIME_STOP,-0.000027,-0.003027
2021-11-15,10:00:00,TATASTEEL,Metals_Mining,LONG,1272.1000,-2.4234,-3.8579,74.07,3.7067,1265.6133,STOP,-0.005099,-0.008099
2021-11-15,10:30:00,BAJAJFINSV,Insurance,LONG,18073.9492,-1.9236,-1.5165,54.32,59.7768,18075.9492,TIME_STOP,0.000111,-0.002889
2021-11-16,12:15:00,MCX,Capital_Markets,LONG,1954.8000,-1.8919,-1.2585,83.13,12.4351,1933.0387,STOP,-0.011132,-0.014132
2021-11-16,10:45:00,BAJFINANCE,NBFC_HFC,SHORT,7625.3999,2.2568,2.6937,67.07,19.4530,7585.0000,TIME_STOP,0.005298,0.002298
2021-11-16,11:00:00,TATASTEEL,Metals_Mining,LONG,1244.3500,-1.9589,-2.1998,70.73,3.7617,1237.7671,STOP,-0.005290,-0.008290
2021-11-16,10:45:00,BAJAJFINSV,Insurance,SHORT,18431.4492,2.5021,3.5311,64.63,55.4854,18270.0000,TIME_STOP,0.008759,0.005759
2021-11-22,10:15:00,TATASTEEL,Metals_Mining,SHORT,1191.4500,1.8691,2.6962,74.70,3.6532,1147.4000,TIME_STOP,0.036972,0.033972
2021-11-22,13:45:00,COFORGE,IT_Services,LONG,5427.6499,-1.9954,-1.2924,72.62,35.1670,5366.1076,STOP,-0.011339,-0.014339
2021-11-22,12:00:00,NMDC,Metals_Mining,LONG,133.9500,-1.7642,-1.2605,55.95,0.7735,133.4000,TIME_STOP,-0.004106,-0.007106
2021-11-23,11:45:00,MCX,Capital_Markets,SHORT,1766.1500,1.7979,1.6994,82.14,13.5345,1745.3500,TIME_STOP,0.011777,0.008777
2021-11-23,13:30:00,BAJAJFINSV,Insurance,SHORT,17390.0000,3.1128,1.3385,87.06,53.7935,17380.0000,TIME_STOP,0.000575,-0.002425
2021-11-23,10:30:00,DRREDDY,Pharma,SHORT,4615.6001,2.1037,1.5221,73.81,16.8188,4645.0329,STOP,-0.006377,-0.009377
2021-11-23,10:30:00,NMDC,Metals_Mining,SHORT,140.2500,1.8311,1.2567,86.90,0.6764,141.4336,STOP,-0.008440,-0.011440
2021-11-24,12:00:00,BAJFINANCE,NBFC_HFC,SHORT,7185.3999,3.0788,2.4923,40.70,18.6775,7218.0856,STOP,-0.004549,-0.007549
2021-11-24,12:15:00,BAJAJFINSV,Insurance,SHORT,17350.3008,1.8152,1.3947,40.70,52.8782,17442.8376,STOP,-0.005333,-0.008333
2021-11-25,11:15:00,KOTAKBANK,Banks,SHORT,2043.7000,1.7990,1.5813,63.95,9.8495,2030.9500,TIME_STOP,0.006239,0.003239
2021-11-25,11:15:00,BAJAJFINSV,Insurance,SHORT,17456.6504,2.4387,2.2043,30.23,52.9085,17381.0996,TIME_STOP,0.004328,0.001328
2021-11-25,10:45:00,DRREDDY,Pharma,SHORT,4640.8999,1.9289,1.7554,68.60,15.2813,4667.6422,STOP,-0.005762,-0.008762
2021-11-26,10:45:00,MCX,Capital_Markets,LONG,1670.9500,-1.7549,-1.7244,88.51,13.7001,1671.4500,TIME_STOP,0.000299,-0.002701
2021-11-26,10:30:00,BAJFINANCE,NBFC_HFC,LONG,6865.0000,-2.9963,-3.3457,87.36,19.5847,6830.7267,STOP,-0.004992,-0.007992
2021-11-26,10:30:00,TATASTEEL,Metals_Mining,LONG,1134.2500,-2.4967,-2.0014,74.71,3.4476,1128.2166,STOP,-0.005319,-0.008319
2021-11-26,10:00:00,COFORGE,IT_Services,LONG,5361.5498,-1.8579,-2.1113,83.91,38.8030,5293.6445,STOP,-0.012665,-0.015665
2021-11-30,11:15:00,KOTAKBANK,Banks,LONG,1998.7500,-2.5731,-2.2488,87.64,10.4722,1980.4237,STOP,-0.009169,-0.012169
2021-11-30,11:15:00,TATASTEEL,Metals_Mining,LONG,1109.2000,-2.6971,-2.8300,34.83,3.9311,1102.3205,STOP,-0.006202,-0.009202
2021-11-30,11:30:00,CANBK,Banks,LONG,200.0000,-2.3892,-2.3011,80.90,1.4775,200.3000,TIME_STOP,0.001500,-0.001500
2021-11-30,11:30:00,NMDC,Metals_Mining,LONG,134.5000,-2.1967,-2.2018,61.80,0.8516,134.0000,TIME_STOP,-0.003717,-0.006717
2021-12-01,12:15:00,BAJFINANCE,NBFC_HFC,LONG,7015.1001,-1.8168,-1.5003,19.78,23.2115,6974.4800,STOP,-0.005790,-0.008790
2021-12-01,10:15:00,TATASTEEL,Metals_Mining,LONG,1075.4500,-2.1790,-2.3966,56.67,4.1414,1068.2025,STOP,-0.006739,-0.009739
2021-12-01,10:15:00,BAJAJFINSV,Insurance,LONG,17227.3496,-2.3935,-2.8777,66.67,57.6942,17336.0996,TIME_STOP,0.006313,0.003313
2021-12-02,10:30:00,TATASTEEL,Metals_Mining,LONG,1078.0000,-1.9703,-2.4838,56.04,4.0260,1104.9500,TIME_STOP,0.025000,0.022000
2021-12-03,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7137.8999,-1.9439,-2.2314,51.09,23.5503,7096.6868,STOP,-0.005774,-0.008774
2021-12-03,12:45:00,KOTAKBANK,Banks,LONG,1946.6000,-2.1255,-1.4152,83.87,11.4116,1926.6297,STOP,-0.010259,-0.013259
2021-12-03,10:45:00,TATASTEEL,Metals_Mining,SHORT,1119.0000,2.1653,2.1968,35.87,4.0628,1126.1099,STOP,-0.006354,-0.009354
2021-12-03,11:45:00,NMDC,Metals_Mining,SHORT,147.4000,2.2432,1.3723,71.74,0.9473,145.0000,TIME_STOP,0.016282,0.013282
2021-12-06,12:15:00,TATASTEEL,Metals_Mining,LONG,1120.5000,-2.3895,-1.6186,76.60,3.8305,1113.7966,STOP,-0.005982,-0.008982
2021-12-06,11:00:00,BAJAJFINSV,Insurance,LONG,17220.0000,-1.9630,-1.4331,72.04,57.7787,17118.8873,STOP,-0.005872,-0.008872
2021-12-10,12:45:00,TATASTEEL,Metals_Mining,LONG,1172.1000,-2.0132,-1.3788,33.68,3.6626,1181.4000,TIME_STOP,0.007935,0.004935
2021-12-13,10:45:00,BAJFINANCE,NBFC_HFC,LONG,7295.5000,-1.7694,-1.5980,80.00,21.3708,7258.1011,STOP,-0.005126,-0.008126
2021-12-13,13:00:00,KOTAKBANK,Banks,LONG,1875.0000,-2.5117,-1.5318,78.12,12.2891,1868.3500,TIME_STOP,-0.003547,-0.006547
2021-12-13,12:45:00,TATASTEEL,Metals_Mining,LONG,1173.1500,-4.5577,-3.4870,55.21,3.4772,1170.4000,TIME_STOP,-0.002344,-0.005344
2021-12-13,12:00:00,BAJAJFINSV,Insurance,LONG,17504.0000,-2.4607,-1.3829,47.92,53.5119,17410.3542,STOP,-0.005350,-0.008350
2021-12-17,11:45:00,BAJFINANCE,NBFC_HFC,LONG,6905.1499,-2.8896,-1.8765,60.42,20.9696,6868.4532,STOP,-0.005314,-0.008314
2021-12-17,10:00:00,TATASTEEL,Metals_Mining,LONG,1130.2000,-2.4751,-4.1058,84.38,3.2028,1139.0000,TIME_STOP,0.007786,0.004786
2021-12-17,10:15:00,CANBK,Banks,LONG,205.2000,-1.8994,-2.6343,88.54,1.2527,203.9500,TIME_STOP,-0.006092,-0.009092
2021-12-17,10:30:00,BAJAJFINSV,Insurance,LONG,16358.2002,-2.5860,-2.1484,71.88,51.8873,16267.3974,STOP,-0.005551,-0.008551
