event_symbol,event_date,sector,event_direction,event_regime,peer_symbol,peer_ret_h1_bps,peer_ret_h3_bps,peer_ret_h5_bps
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,INDIAMART,-145.01747606602856,400.13528827547185,299.37441230049507
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,INFY,235.7060607993158,650.7499648300663,1009.6702466660928
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,KPITTECH,-158.63221658305713,244.56529125035385,186.63334586438052
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,LTIM,158.81579553214166,640.6525467265984,355.5068304962573
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,LTTS,87.25839530421483,620.0825620791913,730.5188383248176
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,MPHASIS,95.13423534541764,1092.2652564464152,1306.7812522653487
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,NAUKRI,362.7861421050033,593.3793494595279,478.8541787411142
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,OFSS,90.55032041089555,365.6163178974553,380.7903591794259
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,PERSISTENT,138.02520197664612,553.9313820854062,903.3406019494943
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,POLICYBZR,380.0751500562885,94.18942982307334,145.31700608928926
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,TATAELXSI,182.41357130990423,380.55502554128805,170.3164173724864
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,TCS,244.3899122599719,686.9219416196522,624.7242707635768
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,TECHM,135.78449532517755,691.4247822451293,709.9198286433538
HCLTECH,2023-07-12,IT_Services,MISS_LIKE,NEUTRAL,WIPRO,62.32855137686904,580.0161793173937,644.8269975596577
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,BSOFT,-4.6004761132496075,195.77185695600681,109.73878533551763
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,COFORGE,-178.6549857056377,-69.30039118304855,23.320869513936774
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,CYIENT,-259.4660707826403,18.861060850165924,-63.884598762120646
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,ETERNAL,104.1441637228322,357.6599416715986,162.5320701274286
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,INDIAMART,-36.38362422582013,-49.84034576874653,-269.2755386758313
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,INFY,-237.1807306999448,-158.53353745698672,-219.72770878873374
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,KPITTECH,-81.66876714514024,-102.50186649608938,18.14966582881272
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,LTIM,-116.2944597881141,113.80839091505467,571.2736018241146
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,LTTS,-4.7586493700757275,-245.4742493326598,-793.6707065592805
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,MPHASIS,-329.7043648788043,-695.9372855361988,-827.9846839440961
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,NAUKRI,-244.96212043834817,-268.55489809497004,-144.7965498218092
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,OFSS,2.3163479935511706,172.4401537477872,-216.39126813815435
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,PERSISTENT,-10.400287310698936,-104.154238900345,133.38836984705978
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,POLICYBZR,63.83656546736089,146.08656291263102,25.175742963679365
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,TATAELXSI,119.53606102887777,121.68604412530003,463.25062306047215
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,TCS,79.56833212018249,-100.71635398356348,-222.52260594430032
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,TECHM,-38.86537337575946,-9.597605843516673,-224.39504911422455
HCLTECH,2023-10-12,IT_Services,MISS_LIKE,NEUTRAL,WIPRO,-146.1115342930083,-137.6003634234774,-536.8111339284824
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,BSOFT,-5.7214446436313064,148.25383213191367,157.01679686388903
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,COFORGE,32.32987785986748,51.815717407101815,-272.69447788325704
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,CYIENT,91.6510601391485,-12.093431153789439,-275.5842553085886
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,ETERNAL,-450.70894122860994,-910.9122673575844,-701.1954941840187
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,INDIAMART,100.70420744397852,28.87557250701089,152.86145012045318
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,INFY,241.06446685220942,168.77383861981778,283.94738916365833
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,KPITTECH,-74.45635412974097,-58.22317478076229,-16.138863151813563
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,LTIM,0.0,61.618784618732164,-984.7130848881486
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,LTTS,-44.531666099780026,129.16806954106733,-150.8883305869731
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,MPHASIS,-202.62887109446928,-198.24976267429656,-499.4685705272573
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,NAUKRI,65.34493833690613,-255.86828176266616,-404.330870060392
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,OFSS,851.3141025019646,882.1323342393908,3898.793100146083
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,PERSISTENT,15.337919245299668,74.63850882376946,271.5231648245807
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,POLICYBZR,0.0,311.9656877543987,514.1066583205527
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,TATAELXSI,-23.60382523286789,-160.8909912977478,-504.607705710369
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,TATATECH,36.76530212647015,-94.23534065103667,-216.9049427658927
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,TCS,53.939194360524795,4.635123811325305,223.40511816143683
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,TECHM,223.7674358021955,141.94634969406243,606.9418873280573
HCLTECH,2024-01-12,IT_Services,BEAT_LIKE,NEUTRAL,WIPRO,607.4477114856898,357.689801699273,412.47303606317337
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,BSOFT,8.154993987941674,-469.9699353587098,-856.7056444160545
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,COFORGE,-128.03006790294702,-518.4460802036014,-1738.5245356401585
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,CYIENT,-236.6305641243642,-475.10264114436103,-642.4873462238866
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,ETERNAL,288.2043761366678,383.3080786972297,396.0909005273603
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,INDIAMART,-41.08655332981254,826.6599268245297,551.1461193219254
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,INFY,31.413730805238796,-111.08603566109763,-30.460607556636518
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,KPITTECH,629.6216884474217,654.1189015584985,663.3734385805798
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,LTIM,-92.52917996670294,-201.14908790199004,-177.2049654512066
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,LTTS,-134.10932740106534,-328.58720129369334,-602.7678478203668
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,MPHASIS,184.31437645647122,92.25772064221096,4.567542010843953
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,NAUKRI,287.5908119982868,274.97862723398515,150.30213668840807
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,OFSS,-52.134916523351784,353.65627502629934,482.0127275645251
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,PERSISTENT,-69.85333332062541,30.125712504952073,-5.15139666203207
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,POLICYBZR,-153.02927436815008,269.8416560354264,198.38542055904097
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,TATAELXSI,-1.5492439359083787,66.99387184837285,-22.760873817066017
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,TATATECH,-52.81787509628859,163.22099883714793,-258.30831896654394
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,TCS,127.02410807894059,109.18018631633147,257.55786315243773
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,TECHM,74.4046966130412,-93.10090620254786,-129.87152643392673
HCLTECH,2024-04-26,IT_Services,MISS_LIKE,CAUTION,WIPRO,-35.57789445924142,-156.18569478888026,-128.89454200327216
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,AUBANK,-123.21430707798011,-157.0464692072728,-354.75392691197203
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,AXISBANK,174.57128024673733,225.46135325954197,-113.6016864786449
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,BANDHANBNK,-199.52048962392092,-41.58789268541818,218.3805669075548
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,BANKBARODA,-161.29466264461075,309.8170893971163,-123.42522554017448
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,BANKINDIA,-213.8617384381143,-101.7110484315548,-606.8211367656153
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,CANBK,-204.08869655733756,32.88263837152495,-871.3107754535761
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,CUB,-169.11556346677344,-141.30936713638093,-519.7809821497954
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,FEDERALBNK,-171.4625734034979,-217.34569702522063,-833.817397496024
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,ICICIBANK,46.27333920447314,-111.07487585542515,-257.77899593019794
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,IDFCFIRSTB,-258.4123363747207,-258.4123363747207,-952.0813981076786
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,INDIANB,-295.9312910072969,-267.70394747273366,-799.5698958574066
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,INDUSINDBK,-229.11107102139766,-481.8192016677123,-782.1108232943842
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,KOTAKBANK,24.227731095151505,-234.2125311565977,-565.6508296761475
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,PNB,-190.00011862239208,37.57083826484496,-475.3619433218408
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,RBLBANK,-394.2702776122532,-244.59162259368836,-1192.7426825305745
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,SBIN,-141.06942911759438,-50.71247654302666,-393.8419161726301
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,UNIONBANK,-232.69823077244456,-154.5286302077181,-797.690126926643
HDFCBANK,2022-01-17,Banks,MISS_LIKE,CAUTION,YESBANK,-215.06218454187058,-215.06218454187058,-471.95732571895593
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,AUBANK,159.33496179950757,515.8487329931795,429.40940075844725
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,AXISBANK,232.48428377103343,443.62829117632015,607.1919596945656
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,244.49394954322477,86.87264890239882,-252.44706072341094
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,425.9810489652507,536.2842100178237,645.384679550957
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,106.04568943707551,468.59154743512147,283.7809065907975
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,CANBK,395.3450907905641,533.3081247810277,469.0124502828069
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,CUB,249.93312643209538,381.969034192639,472.12878378985675
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,561.9730209193433,575.9743441860165,589.9575404535196
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,111.42378169931912,179.72225813157516,367.5147184994414
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,128.4825713422701,269.32954498037907,325.11795432459564
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,INDIANB,118.48092275330882,269.58807340527056,221.36818743037915
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,198.36038251229874,1079.890302579437,1225.9550052670754
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-58.143310518887546,-247.39442616944163,-275.20160140458086
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,PNB,79.4289615232868,158.23136393267598,79.4289615232868
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,RBLBANK,620.6155349234658,1001.664592180585,975.300557682835
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,SBIN,154.82370214821628,434.0495423742997,545.7162410007627
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,199.87423396359466,265.6209580843389,213.05820531831714
HDFCBANK,2022-07-18,Banks,MISS_LIKE,NEUTRAL,YESBANK,111.73272023614165,687.4313718319422,652.4049329389
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,AUBANK,158.7010687085275,-387.43365489591827,-586.0685914250479
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,AXISBANK,26.98518039036664,142.68510992280184,1106.9541214199758
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,BANDHANBNK,70.46134899728757,57.51936295041453,-9.309280922118571
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,BANKBARODA,325.1738042870794,328.72761485982096,591.7629555613704
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,BANKINDIA,252.6441788259105,579.8729132966889,886.9797159804011
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,CANBK,527.1402396240193,866.9546056505329,1305.2557744361293
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,CUB,12.937888075420195,-315.65057034845063,-318.3230457019387
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,FEDERALBNK,60.65371083972066,-91.6724013875583,244.14522581056283
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,ICICIBANK,131.30790920813416,38.89835102697064,453.8448580083825
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,IDFCFIRSTB,115.91767638684524,186.58899977105798,274.2317174776863
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,INDIANB,528.6940226363523,787.4385775401009,1343.5642835369147
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,INDUSINDBK,194.81345939516393,-336.5304100626715,-458.83191529852195
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,KOTAKBANK,8.337383394434308,29.018249288238234,200.59502142467952
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,PNB,514.9637970441156,930.9030193166927,1077.9643119542188
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,RBLBANK,179.41162551786869,136.8011021148748,19.658315444650164
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,SBIN,339.9648099108065,213.82939507473344,482.0746037018659
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,UNIONBANK,445.0131594339124,724.0014526926064,1057.018319286915
HDFCBANK,2022-10-17,Banks,MISS_LIKE,EUPHORIA,YESBANK,63.291591191379844,126.18452000912808,0.0
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,AUBANK,63.89898818562903,-44.16756137838736,267.23097434443906
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,AXISBANK,49.703635955537024,168.85660625798855,211.8351761600629
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,-20.79807452159293,-184.52914103641916,298.835983823617
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,-217.63697763237877,-434.4932249716911,-286.631199477971
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,-465.4431306627677,-830.7067784488875,-1106.546810715805
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,CANBK,-107.36952446785328,-90.17486931051268,0.0
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,CUB,-300.8214808841738,-360.2052857578236,-429.41113944913155
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-165.29226174584304,-311.27878037896977,-311.27878037896977
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,-1.15593418532942,10.395955003502538,74.26793971647768
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,-225.4793707770017,-191.7523692673069,-208.60165114600863
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,INDIANB,-22.57180412237891,-24.30888490398524,-13.884046009327221
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,-72.07697607770672,-317.26472150458306,-282.75752094120554
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,71.73930064640946,-98.53374760655822,-5.8845874578005635
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,PNB,-197.17709382293305,-292.8721197371933,-363.0475194381094
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,RBLBANK,-210.10971581122527,-481.3531359385337,-475.3775261346925
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,SBIN,-168.0706389781549,-220.4898795417217,-42.377736940832165
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,-182.48655947507982,-164.08670095718256,-176.34916852605897
HDFCBANK,2023-01-16,Banks,MISS_LIKE,NEUTRAL,YESBANK,-24.844354175686394,0.0,-1045.337297679479
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,AUBANK,63.68847909791208,-135.23141978593392,-366.01786008209467
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,AXISBANK,-13.88979966368835,48.46257738162343,203.23021206721717
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,314.31185464817594,525.3833814660949,614.4952653425926
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,87.50790646947367,79.0728486986686,215.96575445499187
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,99.56559045281769,-125.86613360588375,-31.318584379260095
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,CANBK,58.6609623198617,-26.931155442509134,183.21672095263378
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,CUB,0.0,247.0207257541538,340.42644621498823
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,22.812050262871104,72.06564927231943,56.93697055550153
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,-49.49655365727526,-76.85035803657492,38.20483359033332
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,241.83833374264032,224.12413296671065,546.8732953135435
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,INDIANB,381.94985326054973,-100.6666365404455,122.03032152131514
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,198.5759099417689,16.440266534227188,-200.78393337442265
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,-36.211576240145014,-59.008475469280626,11.074488765274577
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,PNB,61.287551843610295,-41.067215675140226,91.79104471605909
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,RBLBANK,12.948406911806936,-312.5769108765929,-186.37108874154296
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,SBIN,33.951289560071245,14.697002966142854,192.98004057827913
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,68.26107009286342,-89.44082986078865,75.06093654297679
HDFCBANK,2023-04-17,Banks,MISS_LIKE,NEUTRAL,YESBANK,812.946946307039,722.4488202188106,225.45201320890973
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,AUBANK,31.87300645505785,63.643954258019136,-375.72457237350386
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,AXISBANK,-12.444993666656673,134.34773421734167,68.68581103768014
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,BANDHANBNK,-48.87771089896759,-173.30669205732605,152.07571823265087
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,BANKBARODA,-177.74966268846498,-122.33342195351109,-157.56200914256155
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,BANKINDIA,-56.58494751611162,423.50487035574827,560.7803847730572
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,CANBK,-158.5770026575551,187.03322283295705,178.20552852333543
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,CUB,-91.91867913345676,-103.46716923640848,-57.35001160008867
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,FEDERALBNK,171.96721818367905,315.4844372986611,101.29544779819508
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,ICICIBANK,69.43925877438107,273.9061357496504,237.6805091408267
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,IDFCFIRSTB,-73.70981366057936,-36.78605243634892,241.84997232720508
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,INDIANB,70.47671120885475,104.00839849975092,323.7313602649082
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,INDUSINDBK,-1.7976205145453443,246.13752937969298,319.8915997805645
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,KOTAKBANK,-32.73524800673915,310.6159146643783,1.054453913050999
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,PNB,-121.01879865376904,237.72874787107014,-40.17751706064816
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,RBLBANK,-341.0688775356796,-313.71623270585997,-207.29663161766123
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,SBIN,-146.63723535848592,147.79561499529544,271.6058678306381
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,UNIONBANK,0.0,459.17417396884696,658.5545219183992
HDFCBANK,2023-07-17,Banks,BEAT_LIKE,NEUTRAL,YESBANK,-113.63801754238021,0.0,-170.94498386770826
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,AUBANK,-38.84369938628826,-59.38465347183521,-197.89941590755228
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,AXISBANK,32.29224354567489,-134.25650536994166,-411.4133892275254
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,BANDHANBNK,-181.89846062200323,-632.0122159013333,-980.5873605790648
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,BANKBARODA,75.03449622983115,-31.634895775642185,-528.8021347851856
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,BANKINDIA,80.47459783035971,-182.25820153140316,-1472.040130032935
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,CANBK,165.58068677166412,69.7718875839253,-434.7911788784929
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,CUB,7.194141530502862,-39.66112034954555,-635.0757738812638
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,FEDERALBNK,-10.10419049974389,-115.09920301933353,-352.83830615831795
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,ICICIBANK,26.242315187609996,-165.8627060854226,-228.03749544686247
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,IDFCFIRSTB,71.21379119469893,-16.505638834773222,-507.437157123763
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,INDIANB,-40.76672146828685,-193.65658688691195,-435.9624602524542
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,INDUSINDBK,-72.16210127572259,27.27186760733535,-79.12826989916317
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,KOTAKBANK,123.81973387941636,-64.79060579026012,-51.568679310957634
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,PNB,72.82534056414147,-167.50777259798576,-773.3314134174267
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,RBLBANK,81.73311224280404,79.69768539315187,-556.8713784754451
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,SBIN,13.887388464185694,-77.60335491440595,-402.3219237417672
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,UNIONBANK,28.51650080483895,-245.73592808637548,-1005.5954343815433
HDFCBANK,2023-10-16,Banks,MISS_LIKE,NEUTRAL,YESBANK,29.283268344423625,0.0,-419.22238307598946
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,AUBANK,-236.80907431410097,-597.7475888153992,-506.4534403530664
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,AXISBANK,-334.3628382683013,-22.811437700712755,-550.580187736409
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,BANDHANBNK,-63.312659616724794,-155.72216154419692,-235.61601235819126
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,BANKBARODA,-251.79208893289334,-25.980144520800437,-113.0701811614777
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,BANKINDIA,-134.6829894756979,48.19132722914893,-104.59756627324163
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,CANBK,-176.84226582920283,36.49663414372326,-231.72101676774898
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,CUB,-407.5260652585079,-449.20882373743785,-735.1933988057069
HDFCBANK,2024-01-16,Banks,BEAT_LIKE,NEUTRAL,FEDERALBNK,-257.1201173402124,-212.66607164171884,-513.9888722224313
